id,full_name,parent_id,rank,rank_name,taxref,niamoto
7466,Rhodamnia andromedoides,1994,SPECIES,andromedoides,5407,
7467,Rhodomyrtus locellata,1995,SPECIES,locellata,5409,
7480,Salaciopsis glomerata,7180,SPECIES,glomerata,5456,
7482,Salaciopsis megaphylla,7180,SPECIES,megaphylla,5458,
7483,Salaciopsis neocaledonica,7180,SPECIES,neocaledonica,5459,
7484,Salaciopsis sparsiflora,7180,SPECIES,sparsiflora,5460,
7488,Celtis balansae,3447,SPECIES,balansae,2416,
7492,Sarcomelicope argyrophylla,3216,SPECIES,argyrophylla,5494,
7494,Sarcomelicope follicularis,3216,SPECIES,follicularis,5496,
7496,Sarcomelicope leiocarpa,3216,SPECIES,leiocarpa,5498,
7499,Scaevola balansae,1766,SPECIES,balansae,5510,
7502,Scaevola cylindrica,1766,SPECIES,cylindrica,5513,
7506,Scagea depauperata,2256,SPECIES,depauperata,5519,
7508,Schefflera candelabrum,1484,SPECIES,candelabrum,5522,
754,Casearia,4233,GENUS,Casearia,482,
7541,Semecarpus atra,1182,SPECIES,atra,5599,
7543,Semecarpus neocaledonica,1182,SPECIES,neocaledonica,5601,
755,Homalium,4233,GENUS,Homalium,870,
7552,Sleumerodendron austrocaledonicum,4957,SPECIES,austrocaledonicum,5665,
756,Lasiochlamys,4233,GENUS,Lasiochlamys,937,
7566,Solmsia calophylla,3441,SPECIES,calophylla,5713,
757,Xylosma,4233,GENUS,Xylosma,1558,
7572,Soulamea fraxinifolia,3354,SPECIES,fraxinifolia,5728,
7577,Soulamea tomentosa,3354,SPECIES,tomentosa,5734,
7579,Chambeyronia lepidota,2787,SPECIES,lepidota,2458,
7592,Sphenostemon comptonii,2156,SPECIES,comptonii,5756,
7593,Sphenostemon thibaudii,2156,SPECIES,thibaudii,5759,
7599,Chambeyronia macrocarpa,2787,SPECIES,macrocarpa,2459,
760,Fagraea,4119,GENUS,Fagraea,770,
7600,Planchonella,4237,GENUS,Planchonella,1221,
7604,Storthocalyx chryseus,3291,SPECIES,chryseus,5807,
7605,Storthocalyx leioneurus,3291,SPECIES,leioneurus,5808,
7606,Storthocalyx pancheri,3291,SPECIES,pancheri,5809,
761,Coronanthera,4123,GENUS,Coronanthera,581,
7611,Styphelia balansae,307,SPECIES,balansae,5823,
7613,Styphelia cymbulae,307,SPECIES,cymbulae,5825,
7617,Styphelia pancheri,307,SPECIES,pancheri,5833,
7621,Symplocos arborea,3364,SPECIES,arborea,5839,
7622,Symplocos caerulescens,3364,SPECIES,caerulescens,5840,
7624,Symplocos neocaledonica,3364,SPECIES,neocaledonica,5851,
7627,Syzygium acre,1998,SPECIES,acre,5857,
7629,Syzygium amieuense,1998,SPECIES,amieuense,5859,
7630,Syzygium aoupinianum,1998,SPECIES,aoupinianum,5860,
7631,Syzygium apetiolatum,1998,SPECIES,apetiolatum,5861,
7632,Syzygium arboreum,1998,SPECIES,arboreum,5862,
7633,Syzygium auriculatum,1998,SPECIES,auriculatum,5863,
7634,Syzygium austrocaledonicum,1998,SPECIES,austrocaledonicum,5864,
7635,Syzygium baladense,1998,SPECIES,baladense,5865,
7636,Syzygium balansae,1998,SPECIES,balansae,5866,
7638,Syzygium brachycalyx,1998,SPECIES,brachycalyx,5868,
7641,Syzygium brongniartii,1998,SPECIES,brongniartii,5871,
7642,Syzygium capillaceum,1998,SPECIES,capillaceum,5872,
7643,Syzygium coccineum,1998,SPECIES,coccineum,5873,
7644,Syzygium conceptionis,1998,SPECIES,conceptionis,5874,
7645,Syzygium densiflorum,1998,SPECIES,densiflorum,5876,
7646,Syzygium deplanchei,1998,SPECIES,deplanchei,5877,
7649,Syzygium frutescens,1998,SPECIES,frutescens,5880,
7650,Syzygium guillauminii,1998,SPECIES,guillauminii,5881,
7658,Syzygium macranthum,1998,SPECIES,macranthum,5892,
7660,Syzygium meorianum,1998,SPECIES,meorianum,5894,
7662,Syzygium mouanum,1998,SPECIES,mouanum,5896,
7663,Syzygium multipetalum,1998,SPECIES,multipetalum,5897,
7665,Syzygium neocaledonicum,1998,SPECIES,neocaledonicum,5899,
7668,Syzygium pancheri,1998,SPECIES,pancheri,5902,
7669,Syzygium paniense,1998,SPECIES,paniense,5903,
7678,Syzygium rhopalanthum,1998,SPECIES,rhopalanthum,5915,
7682,Syzygium schlechterianum,1998,SPECIES,schlechterianum,5919,
7684,Syzygium tenuiflorum,1998,SPECIES,tenuiflorum,5921,
7685,Syzygium toninense,1998,SPECIES,toninense,5922,
7687,Syzygium tripetalum,1998,SPECIES,tripetalum,5924,
7690,Syzygium wagapense,1998,SPECIES,wagapense,5927,
7691,Syzygium xanthostemifolium,1998,SPECIES,xanthostemifolium,5928,
7696,Tarenna ignambiensis,3128,SPECIES,ignambiensis,5987,
7698,Tarenna microcarpa,3128,SPECIES,microcarpa,5989,
7699,Tarenna rhypalostigma,3128,SPECIES,rhypalostigma,5990,
7710,Clinosperma bracteale,1500,SPECIES,bracteale,2552,
7711,Tetracera billardierei,217,SPECIES,billardierei,6022,
7723,Trema cannabina,3448,SPECIES,cannabina,6089,
7730,Trimenia neocaledonica,3443,SPECIES,neocaledonica,6109,
7743,Uromyrtus ngoyensis,2000,SPECIES,ngoyensis,6150,
7749,Ventilago neocaledonica,2963,SPECIES,neocaledonica,6167,
7750,Ventilago pseudocalyculata,2963,SPECIES,pseudocalyculata,6168,
7752,Virotia francii,2778,SPECIES,francii,6195,
7753,Virotia leptophylla,2778,SPECIES,leptophylla,6196,
7754,Virotia rousselii,2778,SPECIES,rousselii,6198,
7758,Weinmannia paitensis,340,SPECIES,paitensis,6223,
7759,Weinmannia serrata,340,SPECIES,serrata,6224,
7762,Xanthostemon aurantiacus,2003,SPECIES,aurantiacus,6233,
7769,Xylopia dibaccata,1260,SPECIES,dibaccata,6257,
7771,Xylopia pancheri,1260,SPECIES,pancheri,6259,
7772,Xylopia vieillardii,1260,SPECIES,vieillardii,6260,
7781,Zanthoxylum albiflorum,3217,SPECIES,albiflorum,6288,
7783,Zanthoxylum neocaledonicum,3217,SPECIES,neocaledonicum,6290,
7786,Zanthoxylum sarasinii,3217,SPECIES,sarasinii,6293,
7787,Zanthoxylum schlechteri,3217,SPECIES,schlechteri,6294,
7793,Tristaniopsis guillainii Vieill. ex Brongn. & Gris var. guillainii,8536,INFRASPECIES,var. guillainii,6116,
7797,Picrella glandulosa,3215,SPECIES,glandulosa,12530,
7798,Picrella ignambiensis,3215,SPECIES,ignambiensis,12531,
7806,Zygogynum comptonii var. taracticum,8539,INFRASPECIES,var. taracticum,6323,
7811,Deplanchea speciosa,1690,SPECIES,speciosa,2938,
7817,Geissois balansae,212,SPECIES,balansae,12642,
7823,Vitex collina,1852,SPECIES,collina,12675,
7824,Polyscias dioica,1483,SPECIES,dioica,12715,
7830,Pycnandra cylindricarpa,3349,SPECIES,cylindricarpa,12768,
7834,Pycnandra blaffartii,3349,SPECIES,blaffartii,12777,
7841,Pichonia dubia,3297,SPECIES,dubia,12816,
7844,Pycnandra atrofusca,3349,SPECIES,atrofusca,12848,
7845,Gardenia oudiepe,3050,SPECIES,oudiepe,12850,
7848,Dysoxylum bijugum,1936,SPECIES,bijugum,3098,
7850,Elaeocarpus angustifolius,234,SPECIES,angustifolius,3120,
7852,Zygogynum comptonii (Baker f.) Vink var. comptonii,8539,INFRASPECIES,var. comptonii,6322,
7859,Elattostachys apetala,3285,SPECIES,apetala,3164,
7868,Elaeodendron cunninghamii,7175,SPECIES,cunninghamii,12873,
7870,Gastrolepis alticola,3361,SPECIES,alticola,12906,
7876,Myrsine memaoyaensis,151,SPECIES,memaoyaensis,15493,
7885,Alstonia costata,1384,SPECIES,costata,12972,
7891,Gossia vieillardii,1985,SPECIES,vieillardii,13071,
7893,Kanakomyrtus myrtopsidoides,1986,SPECIES,myrtopsidoides,13099,
7895,Kanakomyrtus longipetiolata,1986,SPECIES,longipetiolata,13101,
7896,Kanakomyrtus dawsoniana,1986,SPECIES,dawsoniana,13102,
7897,Kanakomyrtus prominens,1986,SPECIES,prominens,13103,
7902,Gossia pancheri,1985,SPECIES,pancheri,13172,
7906,Gossia nigripes,1985,SPECIES,nigripes,13180,
7907,Polyscias cissodendron,1483,SPECIES,cissodendron,13202,
7909,Polyscias lecardii,1483,SPECIES,lecardii,13204,
7915,Spiraeanthemum brongniartianum,339,SPECIES,brongniartianum,13217,
7917,Spiraeanthemum densiflorum,339,SPECIES,densiflorum,13219,
7918,Spiraeanthemum ellipticum,339,SPECIES,ellipticum,13220,
7919,Spiraeanthemum meridionale,339,SPECIES,meridionale,13221,
7921,Spiraeanthemum pubescens,339,SPECIES,pubescens,13223,
7922,Clinosperma lanuginosa,1500,SPECIES,lanuginosa,13229,
7924,Clinosperma vaginata,1500,SPECIES,vaginata,13231,
7925,Cyphokentia cerifera,1506,SPECIES,cerifera,13232,
7934,Pycnandra gordoniifolia,3349,SPECIES,gordoniifolia,13318,
7936,Pycnandra balansae,3349,SPECIES,balansae,13323,
7960,Pycnandra canaliculata,3349,SPECIES,canaliculata,13477,
7961,Pycnandra acuminata,3349,SPECIES,acuminata,13478,
7966,Pycnandra sessiliflora,3349,SPECIES,sessiliflora,13489,
7967,Pancheria xaragurensis,338,SPECIES,xaragurensis,13495,
7968,Polyscias otopyrena,1483,SPECIES,otopyrena,13504,
7969,Polyscias mackeei,1483,SPECIES,mackeei,13505,
7975,Pycnandra caeruleilatex,3349,SPECIES,caeruleilatex,13540,
7981,Pycnandra sarlinii,3349,SPECIES,sarlinii,13638,
7987,Pycnandra confusa,3349,SPECIES,confusa,13942,
8010,Agathis lanceolata,1486,SPECIES,lanceolata,1697,
8011,Trophis scandens,1969,SPECIES,scandens,15099,
8014,Xanthomyrtus kanalaensis,2002,SPECIES,kanalaensis,15124,
8015,Tabernaemontana cerifera,2293,SPECIES,cerifera,15125,
8020,Cupaniopsis apiocarpa,3283,SPECIES,apiocarpa,2749,
8021,Cupaniopsis azantha,3283,SPECIES,azantha,2750,
8023,Cupaniopsis chytradenia,3283,SPECIES,chytradenia,2751,
8030,Eugenia brongniartiana,1984,SPECIES,brongniartiana,3247,
8035,Eugenia gacognei,1984,SPECIES,gacognei,3257,
8037,Eugenia hurlimannii,1984,SPECIES,hurlimannii,3262,
8038,Eugenia mouensis,1984,SPECIES,mouensis,3267,
8042,Cupaniopsis grisea,3283,SPECIES,grisea,2758,
8045,Cupaniopsis inoplaea,3283,SPECIES,inoplaea,2760,
8046,Cupaniopsis mackeeana,3283,SPECIES,mackeeana,2761,
8050,Cupaniopsis myrmoctona,3283,SPECIES,myrmoctona,2767,
8051,Cupaniopsis oedipoda,3283,SPECIES,oedipoda,2768,
8053,Cupaniopsis petiolulata,3283,SPECIES,petiolulata,2770,
8068,Sphaeropteris albifrons,481,SPECIES,albifrons,15302,
8069,Sphaeropteris intermedia,481,SPECIES,intermedia,15303,
8071,Eugenia paludosa,1984,SPECIES,paludosa,3273,
8073,Eugenia stricta,1984,SPECIES,stricta,3281,
8074,Eugenia ovigera,1984,SPECIES,ovigera,13237,
8075,Sphaeropteris novaecaledoniae,481,SPECIES,novaecaledoniae,15305,
8078,Alsophila stelligera,8166,SPECIES,stelligera,15307,
8079,Alsophila vieillardii,8166,SPECIES,vieillardii,15308,
8103,Goniothalamus obtusatus,1237,SPECIES,obtusatus,15535,
8110,Piper insectifugum,2290,SPECIES,insectifugum,15570,
8115,Euroschinus elegans,1180,SPECIES,elegans,3309,
8166,Alsophila,3875,GENUS,Alsophila,12654,
8224,Cupaniopsis phalacrocarpa,3283,SPECIES,phalacrocarpa,2771,
8225,Cupaniopsis sylvatica,3283,SPECIES,sylvatica,2777,
8231,Cyphokentia macrostachya,1506,SPECIES,macrostachya,2842,
8232,Cyphosperma balansae,1525,SPECIES,balansae,2847,
8234,Dacrydium araucarioides,2702,SPECIES,araucarioides,2852,
8247,Diospyros flavocarpa,231,SPECIES,flavocarpa,3023,
8248,Diospyros glans,231,SPECIES,glans,3024,
8253,Diospyros macrocarpa,231,SPECIES,macrocarpa,3030,
8259,Diospyros oubatchensis,231,SPECIES,oubatchensis,3036,
8260,Diospyros pancheri,231,SPECIES,pancheri,3037,
8261,Diospyros parviflora,231,SPECIES,parviflora,3038,
8265,Diospyros tireliae,231,SPECIES,tireliae,3043,
8267,Diospyros trisulca,231,SPECIES,trisulca,3045,
8268,Diospyros umbrosa,231,SPECIES,umbrosa,3046,
8269,Diospyros vieillardii,231,SPECIES,vieillardii,3048,
8270,Diospyros yaouhensis,231,SPECIES,yaouhensis,3049,
8276,Dracophyllum ramosum,2024,SPECIES,ramosum,3079,
8277,Dracophyllum verticillatum,2024,SPECIES,verticillatum,3080,
8279,Dutaillyea amosensis,6962,SPECIES,amosensis,3096,
8289,Podocarpaceae,,FAMILIA,Podocarpaceae,173,
8292,Cupaniopsis macrocarpa,3283,SPECIES,macrocarpa,2762,
8297,Elaeocarpus vieillardii,234,SPECIES,vieillardii,3152,
8301,Euroschinus aoupiniensis,1180,SPECIES,aoupiniensis,3308,
8305,Falcatifolium taxoides,2714,SPECIES,taxoides,3333,
8320,Zygogynum amplexicaule (Vieill. ex P.Parm.) Vink var. amplexicaule,8538,INFRASPECIES,var. amplexicaule,6315,
8321,Zygogynum amplexicaule var. isoneuron,8538,INFRASPECIES,var. isoneuron,6316,
8324,Tapeinosperma scrobiculatum,2772,SPECIES,scrobiculatum,14044,
8327,Zygogynum amplexicaule subsp. luteum,8538,INFRASPECIES,subsp. luteum Vink,6317,
8328,Zygogynum mackeei subsp. paniense,8540,INFRASPECIES,subsp. paniense,6329,
8332,Zygogynum mackeei Vink subsp. mackeei,8540,INFRASPECIES,subsp. mackeei,6327,
8336,Pandanus bernardii,2150,SPECIES,bernardii,4634,
8340,Zygogynum pomiferum Baill. subsp. pomiferum,8542,INFRASPECIES,subsp. pomiferum,6341,
8348,Beauprea spathulaefolia,5922,SPECIES,spathulaefolia,2131,
8353,Gmelina neocaledonica,1847,SPECIES,neocaledonica,3510,
8375,Homalium deplanchei,755,SPECIES,deplanchei,3711,
8377,Homalium guillainii,755,SPECIES,guillainii,3713,
8391,Hunga rhamnoides,7183,SPECIES,rhamnoides,3746,
8401,Lasiochlamys cordifolia,756,SPECIES,cordifolia,3935,
8404,Lasiochlamys koghiensis,756,SPECIES,koghiensis,3939,
8406,Lasiochlamys planchonellifolia,756,SPECIES,planchonellifolia,3941,
8408,Araucariaceae,,FAMILIA,Araucariaceae,16,
8409,Lasiochlamys reticulata,756,SPECIES,reticulata,3943,
8410,Lasiochlamys rivularis,756,SPECIES,rivularis,3944,
8412,Lethedon cernua,3426,SPECIES,cernua,3988,
8424,Litsea ripidion,1875,SPECIES,ripidion,4066,
8426,Litsea triflora,1875,SPECIES,triflora,4068,
843,Myrsine parvicarpa,151,SPECIES,parvicarpa,15514,
8474,Zygogynum amplexicaule (Parmentier) Vink subsp. amplexicaule,8538,INFRASPECIES,subsp. amplexicaule,15241,
8501,Ochrosia balansae,1429,SPECIES,balansae,4476,
8507,Phyllanthus caudatus,2225,SPECIES,caudatus,4818,
851,Depanthus,4123,GENUS,Depanthus,656,
8530,Phyllanthus vulcani,2225,SPECIES,vulcani,4982,
8533,Stenocarpus trinervis,2777,SPECIES,trinervis,5786,
8536,Tristaniopsis guillainii,1999,SPECIES,guillainii,6117,
8538,Zygogynum amplexicaule,8956,SPECIES,amplexicaule,6314,
8539,Zygogynum comptonii,8956,SPECIES,comptonii,6320,
8540,Zygogynum mackeei,8956,SPECIES,mackeei,6330,
8541,Zygogynum pancheri,8956,SPECIES,pancheri,6332,
8542,Zygogynum pomiferum,8956,SPECIES,pomiferum,6339,
8543,Zygogynum tieghemii,8956,SPECIES,tieghemii,6348,
8546,Meiogyne lecardii,1238,SPECIES,lecardii,4207,
8547,Meiogyne tiebaghiensis,1238,SPECIES,tiebaghiensis,4208,
8553,Metrosideros microphylla,1988,SPECIES,microphylla,4286,
8554,Metrosideros nitida,1988,SPECIES,nitida,4287,
8555,Metrosideros oreomyrtus,1988,SPECIES,oreomyrtus,4291,
8559,Metrosideros punctata,1988,SPECIES,punctata,4295,
8566,Montrouziera cauliflora,7185,SPECIES,cauliflora,4335,
8568,Neisosperma brevituba,1428,SPECIES,brevituba,4415,
8570,Neisosperma miana,1428,SPECIES,miana,4417,
8576,Nothofagus aequilateralis,2005,SPECIES,aequilateralis,4462,
8577,Nothofagus balansae,2005,SPECIES,balansae,4463,
8581,Ochrosia grandiflora,1429,SPECIES,grandiflora,4483,
8583,Ochrosia silvatica,1429,SPECIES,silvatica,4486,
8590,Elaeocarpus comptonii,234,SPECIES,comptonii,3127,
8591,Oxera rugosa,1848,SPECIES,rugosa,4584,
8592,Elaeocarpus gummatus,234,SPECIES,gummatus,3135,
8593,Pandanus altissimus,2150,SPECIES,altissimus,4631,
8595,Elaeocarpus leratii,234,SPECIES,leratii,3139,
8596,Pandanus balansae,2150,SPECIES,balansae,4633,
8597,Pandanus clandestinus,2150,SPECIES,clandestinus,4635,
8604,Pandanus pancheri,2150,SPECIES,pancheri,4643,
8612,Elaeocarpus moratii,234,SPECIES,moratii,3140,
8692,Pittosporum paniense,2291,SPECIES,paniense,5062,
8694,Planchonella kuebiniensis,7600,SPECIES,kuebiniensis,5076,
8695,Planchonella pronyensis,7600,SPECIES,pronyensis,5077,
8697,Planchonella thiensis,7600,SPECIES,thiensis,5080,
8700,Podocarpus lucienii,2716,SPECIES,lucienii,5110,
8703,Podocarpus sylvestris,2716,SPECIES,sylvestris,5114,
8706,Prumnopitys ferruginoides,2717,SPECIES,ferruginoides,5190,
8713,Retrophyllum comptonii,2719,SPECIES,comptonii,5397,
8716,Scaevola macropyrena,1766,SPECIES,macropyrena,5515,
8722,Serianthes sachetae,1308,SPECIES,sachetae,5624,
8724,Sloanea haplopoda,235,SPECIES,haplopoda,5667,
8725,Sloanea koghiensis,235,SPECIES,koghiensis,5668,
8726,Sloanea lepida,235,SPECIES,lepida,5669,
8727,Sloanea magnifolia,235,SPECIES,magnifolia,5670,
8728,Sloanea montana,235,SPECIES,montana,5671,
8729,Sloanea ramiflora,235,SPECIES,ramiflora,5672,
8730,Sloanea raynaliana,235,SPECIES,raynaliana,5673,
8745,Stenocarpus phyllodineus,2777,SPECIES,phyllodineus,5783,
8748,Storthocalyx sordidus,3291,SPECIES,sordidus,5810,
8750,Syzygium longifolium,1998,SPECIES,longifolium,5891,
8760,Tapeinosperma glandulosum,2772,SPECIES,glandulosum,5956,
8761,Tapeinosperma gracile,2772,SPECIES,gracile,5957,
8767,Tapeinosperma minutum,2772,SPECIES,minutum,5964,
8769,Tapeinosperma nectandroides,2772,SPECIES,nectandroides,5966,
8770,Tapeinosperma nitidum,2772,SPECIES,nitidum,5967,
8771,Tapeinosperma oblongifolium,2772,SPECIES,oblongifolium,5968,
8772,Tapeinosperma pancheri,2772,SPECIES,pancheri,5969,
8775,Tapeinosperma robustum,2772,SPECIES,robustum,5974,
8776,Tapeinosperma rubidum,2772,SPECIES,rubidum,5975,
8781,Tapeinosperma vestitum,2772,SPECIES,vestitum,5981,
8782,Tapeinosperma vieillardii,2772,SPECIES,vieillardii,5982,
8783,Tapeinosperma wagapense,2772,SPECIES,wagapense,5983,
8791,Tristaniopsis capitulata,1999,SPECIES,capitulata,6113,
8798,Tristaniopsis reticulata,1999,SPECIES,reticulata,6124,
8802,Virotia neurophylla,2778,SPECIES,neurophylla,6197,
8817,Xanthostemon ruber,2003,SPECIES,ruber,6248,
8820,Xanthostemon velutinus,2003,SPECIES,velutinus,6251,
8824,Xylosma confusum,757,SPECIES,confusum,6264,
8825,Xylosma dothioense,757,SPECIES,dothioense,6265,
8834,Xylosma vincentii,757,SPECIES,vincentii,6280,
8836,Zygogynum acsmithii,8956,SPECIES,acsmithii,6313,
8837,Zygogynum baillonii,8956,SPECIES,baillonii,6318,
8838,Zygogynum bicolor,8956,SPECIES,bicolor,6319,
8839,Zygogynum crassifolium,8956,SPECIES,crassifolium,6324,
8842,Zygogynum pauciflorum,8956,SPECIES,pauciflorum,6338,
8844,Zygogynum stipitatum,8956,SPECIES,stipitatum,6343,
8847,Zygogynum vinkii,8956,SPECIES,vinkii,6350,
8848,Acropogon merytifolius,3035,SPECIES,merytifolius,12525,
8849,Acropogon grandiflorus,3035,SPECIES,grandiflorus,12526,
8850,Acropogon schistophilus,3035,SPECIES,schistophilus,12527,
8851,Acropogon macrocarpus,3035,SPECIES,macrocarpus,12528,
8854,Planchonella microphylla,7600,SPECIES,microphylla,12583,
8858,Planchonella laetevirens,7600,SPECIES,laetevirens,12594,
8863,Hooglandia ignambiensis,323,SPECIES,ignambiensis,12653,
8867,Gmelina magnifica,1847,SPECIES,magnifica,12683,
8870,Planchonella endlicheri,7600,SPECIES,endlicheri,12724,
8871,Planchonella wakere,7600,SPECIES,wakere,12725,
8872,Planchonella lauracea,7600,SPECIES,lauracea,12726,
8878,Planchonella amieuana,7600,SPECIES,amieuana,12759,
8881,Planchonella sphaerocarpa,7600,SPECIES,sphaerocarpa,12779,
8885,Planchonella rufocostata,7600,SPECIES,rufocostata,12793,
8886,Planchonella roseoloba,7600,SPECIES,roseoloba,12794,
8887,Planchonella glauca,7600,SPECIES,glauca,12812,
8895,Elaeocarpus brachypodus,234,SPECIES,brachypodus,3123,
8896,Elaeocarpus bullatus,234,SPECIES,bullatus,3124,
8899,Elaeocarpus dognyensis,234,SPECIES,dognyensis,3131,
8900,Elaeocarpus geminiflorus,234,SPECIES,geminiflorus,3132,
8902,Elaeocarpus guillainii,234,SPECIES,guillainii,3134,
8907,Elaeocarpus hortensis var. neocaledonica,7002,INFRASPECIES,var. neocaledonica,3137,
8909,Elaeocarpus ovigerus,234,SPECIES,ovigerus,3142,
8913,Elaeocarpus speciosus,234,SPECIES,speciosus,3149,
8915,Elaeocarpus weibelianus,234,SPECIES,weibelianus,3155,
8916,Elaeocarpus yateensis,234,SPECIES,yateensis,3156,
8917,Endiandra baillonii,1872,SPECIES,baillonii,3179,
8919,Endiandra neocaledonica,1872,SPECIES,neocaledonica,3181,
8920,Endiandra polyneura,1872,SPECIES,polyneura,3182,
8922,Endiandra sebertii,1872,SPECIES,sebertii,3184,
8923,Elaeocarpus tremulus,234,SPECIES,tremulus,12817,
8925,Elaeocarpus coumbouiensis,234,SPECIES,coumbouiensis,12917,
8928,Elaeocarpus vieillardii Brongn. & Gris var. vieillardii,8297,INFRASPECIES,var. vieillardii,3154,
8935,Codia jaffrei,22,SPECIES,jaffrei,12964,
8940,Elaeocarpus vieillardii var. lecardii,8297,INFRASPECIES,var. lecardii,3153,
8943,Basselinia glabrata,1487,SPECIES,glabrata,13226,
8944,Cyphophoenix alba,1524,SPECIES,alba,13227,
8945,Cyphophoenix fulcita,1524,SPECIES,fulcita,13228,
8955,Tapeinosperma deflexum,2772,SPECIES,deflexum,5954,
8956,Zygogynum,4264,GENUS,Zygogynum,1575,
8957,Dicksonia,4024,GENUS,Dicksonia,668,
8960,Cyathea,3875,GENUS,Cyathea,618,
8962,Dicksonia munzingeri,8957,SPECIES,munzingeri,2977,
9015,Dicksonia baudouinii,8957,SPECIES,baudouinii,2976,
9017,Araucaria nemorosa,2770,SPECIES,nemorosa,1865,
9026,Gmelina lignumvitreum,1847,SPECIES,lignumvitreum,3509,
9064,Canarium whitei,1717,SPECIES,whitei,2338,
9067,Celtis hypoleuca,3447,SPECIES,hypoleuca,2420,
9078,Cryptocarya bitriplinervia,1868,SPECIES,bitriplinervia,2695,
9086,Cyathea alata,8960,SPECIES,alata,2792,
9119,Dicksonia thyrsopteroides,8957,SPECIES,thyrsopteroides,2979,
9171,Kentiopsis pyriformis,1526,SPECIES,pyriformis,3900,
9236,Pittosporum aliferum,2291,SPECIES,aliferum,5028,
9279,Dysoxylum pachypodum,1936,SPECIES,pachypodum,3104,
9280,Planchonella latihila,7600,SPECIES,latihila,12904,
9301,Pleioluma longipetiolata,9312,SPECIES,longipetiolata,15672,
9302,Gea connatistipula,3,SPECIES,connatistipula,15652,
9304,Pleioluma sebertii,9312,SPECIES,sebertii,15673,
9307,Pleioluma rubicunda,9312,SPECIES,rubicunda,15674,
9312,Pleioluma,4237,GENUS,Pleioluma,15662,
9316,Pleioluma balansana,9312,SPECIES,balansana,15664,
9317,Pleioluma baueri,9312,SPECIES,baueri,15665,
9320,Pleioluma lasiantha,9312,SPECIES,lasiantha,15668,
9322,Pleioluma novocaledonica,9312,SPECIES,novocaledonica,15670,
9324,Tapeinosperma poueboense,2772,SPECIES,poueboense,15680,
9326,Margaritopsis,4229,GENUS,Margaritopsis,15681,
9327,Solanaceae,,FAMILIA,Solanaceae,203,
9328,Solanum,9327,GENUS,Solanum,1385,
9329,Solanum mauritianum,9328,SPECIES,mauritianum,5693,
9330,Euroschinus obtusifolius,1180,SPECIES,obtusifolius,3311,
9331,Euroschinus obtusifolius var. robustus,9330,INFRASPECIES,var. robustus,3313,
9332,Euroschinus obtusifolius Engl. var. obtusifolius,9330,INFRASPECIES,var. obtusifolius,3312,
9333,Oxera sulfurea,1848,SPECIES,sulfurea,4587,
9336,Baloghia montana,372,SPECIES,montana,2085,
9337,Beilschmiedia neocaledonica,1855,SPECIES,neocaledonica,2137,
9338,Elaeocarpus toninensis,234,SPECIES,toninensis,3150,
9339,Gossia ramiflora,1985,SPECIES,ramiflora,13171,
9341,Homalium intermedium,755,SPECIES,intermedium,3714,
9342,Nothofagus codonandra,2005,SPECIES,codonandra,4465,
9343,Arthroclianthus balansae,2422,SPECIES,balansae,1913,
9344,Casearia deplanchei,754,SPECIES,deplanchei,2379,
9345,Cupaniopsis trigonocarpa,3283,SPECIES,trigonocarpa,2779,
9346,Putranjivaceae,,FAMILIA,Putranjivaceae,14937,
9347,Drypetes,9346,GENUS,Drypetes,700,
9348,Drypetes deplanchei,9347,SPECIES,deplanchei,3085,
9349,Kermadecia elliptica,2776,SPECIES,elliptica,3901,
9350,Phyllanthus deplanchei,2225,SPECIES,deplanchei,4843,
9351,Podonephelium subaequilaterum,3290,SPECIES,subaequilaterum,5119,
9352,Jaffrea,4226,GENUS,Jaffrea,15769,
9353,Cupaniopsis globosa,3283,SPECIES,globosa,2755,
9354,Acmopyle,8289,GENUS,Acmopyle,253,
9355,Acmopyle pancheri,9354,SPECIES,pancheri,1633,
9356,Austrobuxus ellipticus,2235,SPECIES,ellipticus,2013,
9357,Casuarina,3732,GENUS,Casuarina,488,
9358,Casuarina collina,9357,SPECIES,collina,2406,
9359,Codia nitida,22,SPECIES,nitida,2576,
9360,Codia spatulata,22,SPECIES,spatulata,2578,
9361,Cunonia vieillardii,121,SPECIES,vieillardii,2748,
9362,Elaeocarpus alaternoides,234,SPECIES,alaternoides,3119,
9363,Elaphanthera,4235,GENUS,Elaphanthera,715,
9364,Elaphanthera baumannii,9363,SPECIES,baumannii,3157,
9366,Grevillea exul,2775,SPECIES,exul,3550,
9367,Kermadecia pronyensis,2776,SPECIES,pronyensis,3902,
9368,Ochrosia balansae (Guillaumin) Baill. ex Guillaumin var. balansae,8501,INFRASPECIES,var. balansae,4477,
9369,Pancheria alaternoides,338,SPECIES,alaternoides,4601,
9370,Pandanus lacuum,2150,SPECIES,lacuum,4638,
9371,Planchonella reticulata,7600,SPECIES,reticulata,12584,
9372,Pleioluma azou,9312,SPECIES,azou,15663,
9373,Pycnandra glabella,3349,SPECIES,glabella,12907,
9374,Pycnandra francii,3349,SPECIES,francii,13635,
9375,Stenocarpus comptonii,2777,SPECIES,comptonii,5777,
9376,Stereocaryum,4161,GENUS,Stereocaryum,1417,
9377,Stereocaryum neocaledonicum,9376,SPECIES,neocaledonicum,5799,
9378,Tristaniopsis calobuxus,1999,SPECIES,calobuxus,6112,
